dwarf_id,hired_date,reported_date,gold_mined,hammer_date
205,2014-08-01,2015-08-31,482,2014-01-01
206,2014-08-01,2014-08-31,607,2014-01-01
206,2014-08-01,2014-09-30,611,2014-01-01
206,2014-08-01,2014-10-31,533,2014-01-01
206,2014-08-01,2014-11-30,617,2014-01-01
206,2014-08-01,2014-12-31,503,2014-01-01
206,2014-08-01,2015-01-31,545,2014-01-01
206,2014-08-01,2015-02-28,551,2014-01-01
206,2014-08-01,2015-03-31,537,2014-01-01
206,2014-08-01,2015-04-30,536,2014-01-01
206,2014-08-01,2015-05-31,518,2014-01-01
206,2014-08-01,2015-06-30,519,2014-01-01
206,2014-08-01,2015-07-31,485,2014-01-01
206,2014-08-01,2015-08-31,492,2014-01-01
207,2014-08-01,2014-08-31,584,2014-01-01
207,2014-08-01,2014-09-30,587,2014-01-01
207,2014-08-01,2014-10-31,626,2014-01-01
207,2014-08-01,2014-11-30,501,2014-01-01
207,2014-08-01,2014-12-31,532,2014-01-01
207,2014-08-01,2015-01-31,520,2014-01-01
207,2014-08-01,2015-02-28,539,2014-01-01
207,2014-08-01,2015-03-31,591,2014-01-01
207,2014-08-01,2015-04-30,500,2014-01-01
207,2014-08-01,2015-05-31,523,2014-01-01
207,2014-08-01,2015-06-30,499,2014-01-01
207,2014-08-01,2015-07-31,494,2014-01-01
207,2014-08-01,2015-08-31,484,2014-01-01
208,2014-08-01,2014-08-31,613,2014-01-01
208,2014-08-01,2014-09-30,588,2014-01-01
208,2014-08-01,2014-10-31,610,2014-01-01
208,2014-08-01,2014-11-30,563,2014-01-01
208,2014-08-01,2014-12-31,550,2014-01-01
208,2014-08-01,2015-01-31,498,2014-01-01
208,2014-08-01,2015-02-28,508,2014-01-01
208,2014-08-01,2015-03-31,546,2014-01-01
208,2014-08-01,2015-04-30,551,2014-01-01
208,2014-08-01,2015-05-31,474,2014-01-01
208,2014-08-01,2015-06-30,502,2014-01-01
208,2014-08-01,2015-07-31,487,2014-01-01
208,2014-08-01,2015-08-31,453,2014-01-01
209,2014-08-01,2014-08-31,574,2014-01-01
209,2014-08-01,2014-09-30,630,2014-01-01
209,2014-08-01,2014-10-31,516,2014-01-01
209,2014-08-01,2014-11-30,548,2014-01-01
209,2014-08-01,2014-12-31,540,2014-01-01
209,2014-08-01,2015-01-31,508,2014-01-01
209,2014-08-01,2015-02-28,529,2014-01-01
209,2014-08-01,2015-03-31,551,2014-01-01
209,2014-08-01,2015-04-30,511,2014-01-01
209,2014-08-01,2015-05-31,506,2014-01-01
209,2014-08-01,2015-06-30,450,2014-01-01
209,2014-08-01,2015-07-31,469,2014-01-01
209,2014-08-01,2015-08-31,446,2014-01-01
210,2014-08-01,2014-08-31,629,2014-01-01
210,2014-08-01,2014-09-30,590,2014-01-01
210,2014-08-01,2014-10-31,576,2014-01-01
210,2014-08-01,2014-11-30,575,2014-01-01
210,2014-08-01,2014-12-31,555,2014-01-01
210,2014-08-01,2015-01-31,562,2014-01-01
210,2014-08-01,2015-02-28,546,2014-01-01
210,2014-08-01,2015-03-31,497,2014-01-01
210,2014-08-01,2015-04-30,477,2014-01-01
210,2014-08-01,2015-05-31,490,2014-01-01
210,2014-08-01,2015-06-30,489,2014-01-01
210,2014-08-01,2015-07-31,501,2014-01-01
210,2014-08-01,2015-08-31,431,2014-01-01
211,2014-08-01,2014-08-31,635,2014-01-01
211,2014-08-01,2014-09-30,571,2014-01-01
211,2014-08-01,2014-10-31,632,2014-01-01
211,2014-08-01,2014-11-30,568,2014-01-01
211,2014-08-01,2014-12-31,570,2014-01-01
211,2014-08-01,2015-01-31,534,2014-01-01
211,2014-08-01,2015-02-28,524,2014-01-01
211,2014-08-01,2015-03-31,494,2014-01-01
211,2014-08-01,2015-04-30,506,2014-01-01
211,2014-08-01,2015-05-31,547,2014-01-01
211,2014-08-01,2015-06-30,483,2014-01-01
211,2014-08-01,2015-07-31,491,2014-01-01
211,2014-08-01,2015-08-31,503,2014-01-01
212,2014-08-01,2014-08-31,572,2014-01-01
212,2014-08-01,2014-09-30,563,2014-01-01
212,2014-08-01,2014-10-31,587,2014-01-01
212,2014-08-01,2014-11-30,511,2014-01-01
212,2014-08-01,2014-12-31,573,2014-01-01
212,2014-08-01,2015-01-31,553,2014-01-01
212,2014-08-01,2015-02-28,533,2014-01-01
212,2014-08-01,2015-03-31,500,2014-01-01
212,2014-08-01,2015-04-30,525,2014-01-01
212,2014-08-01,2015-05-31,547,2014-01-01
212,2014-08-01,2015-06-30,523,2014-01-01
212,2014-08-01,2015-07-31,530,2014-01-01
212,2014-08-01,2015-08-31,528,2014-01-01
213,2014-08-01,2014-08-31,580,2014-01-01
213,2014-08-01,2014-09-30,571,2014-01-01
213,2014-08-01,2014-10-31,575,2014-01-01
213,2014-08-01,2014-11-30,562,2014-01-01
213,2014-08-01,2014-12-31,528,2014-01-01
213,2014-08-01,2015-01-31,582,2014-01-01
213,2014-08-01,2015-02-28,536,2014-01-01
213,2014-08-01,2015-03-31,496,2014-01-01
213,2014-08-01,2015-04-30,525,2014-01-01
213,2014-08-01,2015-05-31,510,2014-01-01
213,2014-08-01,2015-06-30,537,2014-01-01
213,2014-08-01,2015-07-31,475,2014-01-01
213,2014-08-01,2015-08-31,455,2014-01-01
214,2014-08-01,2014-08-31,607,2014-01-01
214,2014-08-01,2014-09-30,621,2014-01-01
214,2014-08-01,2014-10-31,620,2014-01-01
214,2014-08-01,2014-11-30,556,2014-01-01
214,2014-08-01,2014-12-31,510,2014-01-01
214,2014-08-01,2015-01-31,563,2014-01-01
214,2014-08-01,2015-02-28,531,2014-01-01
214,2014-08-01,2015-03-31,525,2014-01-01
214,2014-08-01,2015-04-30,513,2014-01-01
214,2014-08-01,2015-05-31,503,2014-01-01
214,2014-08-01,2015-06-30,452,2014-01-01
214,2014-08-01,2015-07-31,458,2014-01-01
214,2014-08-01,2015-08-31,500,2014-01-01
215,2014-08-01,2014-08-31,625,2014-01-01
215,2014-08-01,2014-09-30,584,2014-01-01
215,2014-08-01,2014-10-31,596,2014-01-01
215,2014-08-01,2014-11-30,551,2014-01-01
215,2014-08-01,2014-12-31,605,2014-01-01
215,2014-08-01,2015-01-31,571,2014-01-01
215,2014-08-01,2015-02-28,536,2014-01-01
215,2014-08-01,2015-03-31,508,2014-01-01
215,2014-08-01,2015-04-30,551,2014-01-01
215,2014-08-01,2015-05-31,468,2014-01-01
215,2014-08-01,2015-06-30,518,2014-01-01
215,2014-08-01,2015-07-31,480,2014-01-01
215,2014-08-01,2015-08-31,482,2014-01-01
216,2014-08-01,2014-08-31,551,2014-01-01
216,2014-08-01,2014-09-30,532,2014-01-01
216,2014-08-01,2014-10-31,543,2014-01-01
216,2014-08-01,2014-11-30,547,2014-01-01
216,2014-08-01,2014-12-31,575,2014-01-01
216,2014-08-01,2015-01-31,547,2014-01-01
216,2014-08-01,2015-02-28,513,2014-01-01
216,2014-08-01,2015-03-31,557,2014-01-01
216,2014-08-01,2015-04-30,574,2014-01-01
216,2014-08-01,2015-05-31,477,2014-01-01
216,2014-08-01,2015-06-30,572,2014-01-01
216,2014-08-01,2015-07-31,484,2014-01-01
216,2014-08-01,2015-08-31,411,2014-01-01
217,2014-08-01,2014-08-31,520,2014-01-01
217,2014-08-01,2014-09-30,588,2014-01-01
217,2014-08-01,2014-10-31,527,2014-01-01
217,2014-08-01,2014-11-30,614,2014-01-01
217,2014-08-01,2014-12-31,614,2014-01-01
217,2014-08-01,2015-01-31,573,2014-01-01
217,2014-08-01,2015-02-28,583,2014-01-01
217,2014-08-01,2015-03-31,501,2014-01-01
217,2014-08-01,2015-04-30,475,2014-01-01
217,2014-08-01,2015-05-31,516,2014-01-01
217,2014-08-01,2015-06-30,519,2014-01-01
217,2014-08-01,2015-07-31,543,2014-01-01
217,2014-08-01,2015-08-31,519,2014-01-01
218,2014-08-01,2014-08-31,639,2014-01-01
218,2014-08-01,2014-09-30,567,2014-01-01
218,2014-08-01,2014-10-31,605,2014-01-01
218,2014-08-01,2014-11-30,488,2014-01-01
218,2014-08-01,2014-12-31,570,2014-01-01
218,2014-08-01,2015-01-31,561,2014-01-01
218,2014-08-01,2015-02-28,508,2014-01-01
218,2014-08-01,2015-03-31,539,2014-01-01
218,2014-08-01,2015-04-30,530,2014-01-01
218,2014-08-01,2015-05-31,529,2014-01-01
218,2014-08-01,2015-06-30,466,2014-01-01
218,2014-08-01,2015-07-31,462,2014-01-01
218,2014-08-01,2015-08-31,487,2014-01-01
219,2014-08-01,2014-08-31,562,2014-01-01
219,2014-08-01,2014-09-30,548,2014-01-01
219,2014-08-01,2014-10-31,580,2014-01-01
219,2014-08-01,2014-11-30,618,2014-01-01
219,2014-08-01,2014-12-31,581,2014-01-01
219,2014-08-01,2015-01-31,533,2014-01-01
219,2014-08-01,2015-02-28,534,2014-01-01
219,2014-08-01,2015-03-31,536,2014-01-01
219,2014-08-01,2015-04-30,551,2014-01-01
219,2014-08-01,2015-05-31,477,2014-01-01
219,2014-08-01,2015-06-30,504,2014-01-01
219,2014-08-01,2015-07-31,428,2014-01-01
219,2014-08-01,2015-08-31,524,2014-01-01
220,2014-08-01,2014-08-31,604,2014-01-01
220,2014-08-01,2014-09-30,583,2014-01-01
220,2014-08-01,2014-10-31,550,2014-01-01
220,2014-08-01,2014-11-30,559,2014-01-01
220,2014-08-01,2014-12-31,561,2014-01-01
220,2014-08-01,2015-01-31,572,2014-01-01
220,2014-08-01,2015-02-28,516,2014-01-01
220,2014-08-01,2015-03-31,534,2014-01-01
220,2014-08-01,2015-04-30,504,2014-01-01
220,2014-08-01,2015-05-31,484,2014-01-01
220,2014-08-01,2015-06-30,508,2014-01-01
220,2014-08-01,2015-07-31,489,2014-01-01
220,2014-08-01,2015-08-31,453,2014-01-01
221,2014-08-01,2014-08-31,607,2014-01-01
221,2014-08-01,2014-09-30,602,2014-01-01
221,2014-08-01,2014-10-31,592,2014-01-01
221,2014-08-01,2014-11-30,527,2014-01-01
221,2014-08-01,2014-12-31,569,2014-01-01
221,2014-08-01,2015-01-31,575,2014-01-01
221,2014-08-01,2015-02-28,542,2014-01-01
221,2014-08-01,2015-03-31,465,2014-01-01
221,2014-08-01,2015-04-30,531,2014-01-01
221,2014-08-01,2015-05-31,500,2014-01-01
221,2014-08-01,2015-06-30,471,2014-01-01
221,2014-08-01,2015-07-31,519,2014-01-01
221,2014-08-01,2015-08-31,473,2014-01-01
222,2014-08-01,2014-08-31,598,2014-01-01
222,2014-08-01,2014-09-30,605,2014-01-01
222,2014-08-01,2014-10-31,569,2014-01-01
222,2014-08-01,2014-11-30,549,2014-01-01
222,2014-08-01,2014-12-31,580,2014-01-01
222,2014-08-01,2015-01-31,590,2014-01-01
222,2014-08-01,2015-02-28,538,2014-01-01
222,2014-08-01,2015-03-31,539,2014-01-01
222,2014-08-01,2015-04-30,497,2014-01-01
222,2014-08-01,2015-05-31,503,2014-01-01
222,2014-08-01,2015-06-30,459,2014-01-01
222,2014-08-01,2015-07-31,519,2014-01-01
222,2014-08-01,2015-08-31,478,2014-01-01
223,2014-08-01,2014-08-31,596,2014-01-01
223,2014-08-01,2014-09-30,574,2014-01-01
223,2014-08-01,2014-10-31,569,2014-01-01
223,2014-08-01,2014-11-30,575,2014-01-01
223,2014-08-01,2014-12-31,570,2014-01-01
223,2014-08-01,2015-01-31,557,2014-01-01
223,2014-08-01,2015-02-28,516,2014-01-01
223,2014-08-01,2015-03-31,497,2014-01-01
223,2014-08-01,2015-04-30,543,2014-01-01
223,2014-08-01,2015-05-31,489,2014-01-01
223,2014-08-01,2015-06-30,489,2014-01-01
223,2014-08-01,2015-07-31,450,2014-01-01
223,2014-08-01,2015-08-31,443,2014-01-01
224,2014-08-01,2014-08-31,619,2014-01-01
224,2014-08-01,2014-09-30,588,2014-01-01
224,2014-08-01,2014-10-31,612,2014-01-01
224,2014-08-01,2014-11-30,554,2014-01-01
224,2014-08-01,2014-12-31,562,2014-01-01
224,2014-08-01,2015-01-31,566,2014-01-01
224,2014-08-01,2015-02-28,549,2014-01-01
224,2014-08-01,2015-03-31,550,2014-01-01
224,2014-08-01,2015-04-30,485,2014-01-01
224,2014-08-01,2015-05-31,572,2014-01-01
224,2014-08-01,2015-06-30,516,2014-01-01
224,2014-08-01,2015-07-31,512,2014-01-01
224,2014-08-01,2015-08-31,533,2014-01-01
225,2014-08-01,2014-08-31,622,2014-01-01
225,2014-08-01,2014-09-30,543,2014-01-01
225,2014-08-01,2014-10-31,577,2014-01-01
225,2014-08-01,2014-11-30,602,2014-01-01
225,2014-08-01,2014-12-31,533,2014-01-01
225,2014-08-01,2015-01-31,600,2014-01-01
225,2014-08-01,2015-02-28,542,2014-01-01
225,2014-08-01,2015-03-31,510,2014-01-01
225,2014-08-01,2015-04-30,519,2014-01-01
225,2014-08-01,2015-05-31,495,2014-01-01
225,2014-08-01,2015-06-30,478,2014-01-01
225,2014-08-01,2015-07-31,471,2014-01-01
225,2014-08-01,2015-08-31,416,2014-01-01
226,2014-08-01,2014-08-31,585,2014-01-01
226,2014-08-01,2014-09-30,609,2014-01-01
226,2014-08-01,2014-10-31,575,2014-01-01
226,2014-08-01,2014-11-30,588,2014-01-01
226,2014-08-01,2014-12-31,569,2014-01-01
226,2014-08-01,2015-01-31,565,2014-01-01
226,2014-08-01,2015-02-28,552,2014-01-01
226,2014-08-01,2015-03-31,572,2014-01-01
226,2014-08-01,2015-04-30,527,2014-01-01
226,2014-08-01,2015-05-31,477,2014-01-01
226,2014-08-01,2015-06-30,481,2014-01-01
226,2014-08-01,2015-07-31,480,2014-01-01
226,2014-08-01,2015-08-31,487,2014-01-01
227,2014-08-01,2014-08-31,574,2014-01-01
227,2014-08-01,2014-09-30,626,2014-01-01
227,2014-08-01,2014-10-31,570,2014-01-01
227,2014-08-01,2014-11-30,596,2014-01-01
227,2014-08-01,2014-12-31,583,2014-01-01
227,2014-08-01,2015-01-31,558,2014-01-01
227,2014-08-01,2015-02-28,516,2014-01-01
227,2014-08-01,2015-03-31,561,2014-01-01
227,2014-08-01,2015-04-30,558,2014-01-01
227,2014-08-01,2015-05-31,536,2014-01-01
227,2014-08-01,2015-06-30,486,2014-01-01
227,2014-08-01,2015-07-31,443,2014-01-01
227,2014-08-01,2015-08-31,474,2014-01-01
228,2014-08-01,2014-08-31,566,2014-01-01
228,2014-08-01,2014-09-30,608,2014-01-01
228,2014-08-01,2014-10-31,606,2014-01-01
228,2014-08-01,2014-11-30,570,2014-01-01
228,2014-08-01,2014-12-31,527,2014-01-01
228,2014-08-01,2015-01-31,597,2014-01-01
228,2014-08-01,2015-02-28,551,2014-01-01
228,2014-08-01,2015-03-31,536,2014-01-01
228,2014-08-01,2015-04-30,494,2014-01-01
228,2014-08-01,2015-05-31,536,2014-01-01
228,2014-08-01,2015-06-30,501,2014-01-01
228,2014-08-01,2015-07-31,512,2014-01-01
228,2014-08-01,2015-08-31,488,2014-01-01
229,2014-08-01,2014-08-31,658,2014-01-01
229,2014-08-01,2014-09-30,584,2014-01-01
229,2014-08-01,2014-10-31,604,2014-01-01
229,2014-08-01,2014-11-30,577,2014-01-01
229,2014-08-01,2014-12-31,590,2014-01-01
229,2014-08-01,2015-01-31,581,2014-01-01
229,2014-08-01,2015-02-28,547,2014-01-01
229,2014-08-01,2015-03-31,514,2014-01-01
229,2014-08-01,2015-04-30,543,2014-01-01
229,2014-08-01,2015-05-31,498,2014-01-01
229,2014-08-01,2015-06-30,507,2014-01-01
229,2014-08-01,2015-07-31,455,2014-01-01
229,2014-08-01,2015-08-31,496,2014-01-01
230,2014-08-01,2014-08-31,601,2014-01-01
230,2014-08-01,2014-09-30,533,2014-01-01
230,2014-08-01,2014-10-31,585,2014-01-01
230,2014-08-01,2014-11-30,545,2014-01-01
230,2014-08-01,2014-12-31,516,2014-01-01
230,2014-08-01,2015-01-31,461,2014-01-01
230,2014-08-01,2015-02-28,506,2014-01-01
230,2014-08-01,2015-03-31,534,2014-01-01
230,2014-08-01,2015-04-30,510,2014-01-01
230,2014-08-01,2015-05-31,513,2014-01-01
230,2014-08-01,2015-06-30,502,2014-01-01
230,2014-08-01,2015-07-31,432,2014-01-01
230,2014-08-01,2015-08-31,449,2014-01-01
231,2014-08-01,2014-08-31,583,2014-01-01
231,2014-08-01,2014-09-30,662,2014-01-01
231,2014-08-01,2014-10-31,540,2014-01-01
231,2014-08-01,2014-11-30,585,2014-01-01
231,2014-08-01,2014-12-31,599,2014-01-01
231,2014-08-01,2015-01-31,554,2014-01-01
231,2014-08-01,2015-02-28,542,2014-01-01
231,2014-08-01,2015-03-31,521,2014-01-01
231,2014-08-01,2015-04-30,515,2014-01-01
231,2014-08-01,2015-05-31,538,2014-01-01
231,2014-08-01,2015-06-30,481,2014-01-01
231,2014-08-01,2015-07-31,497,2014-01-01
231,2014-08-01,2015-08-31,442,2014-01-01
232,2014-08-01,2014-08-31,584,2014-01-01
232,2014-08-01,2014-09-30,555,2014-01-01
232,2014-08-01,2014-10-31,575,2014-01-01
232,2014-08-01,2014-11-30,560,2014-01-01
232,2014-08-01,2014-12-31,557,2014-01-01
232,2014-08-01,2015-01-31,493,2014-01-01
232,2014-08-01,2015-02-28,521,2014-01-01
232,2014-08-01,2015-03-31,552,2014-01-01
232,2014-08-01,2015-04-30,487,2014-01-01
232,2014-08-01,2015-05-31,522,2014-01-01
232,2014-08-01,2015-06-30,520,2014-01-01
232,2014-08-01,2015-07-31,458,2014-01-01
232,2014-08-01,2015-08-31,507,2014-01-01
233,2014-08-01,2014-08-31,586,2014-01-01
233,2014-08-01,2014-09-30,586,2014-01-01
233,2014-08-01,2014-10-31,603,2014-01-01
233,2014-08-01,2014-11-30,570,2014-01-01
233,2014-08-01,2014-12-31,601,2014-01-01
233,2014-08-01,2015-01-31,499,2014-01-01
233,2014-08-01,2015-02-28,538,2014-01-01
233,2014-08-01,2015-03-31,521,2014-01-01
233,2014-08-01,2015-04-30,511,2014-01-01
233,2014-08-01,2015-05-31,480,2014-01-01
233,2014-08-01,2015-06-30,519,2014-01-01
233,2014-08-01,2015-07-31,527,2014-01-01
233,2014-08-01,2015-08-31,517,2014-01-01
234,2014-08-01,2014-08-31,574,2014-01-01
234,2014-08-01,2014-09-30,611,2014-01-01
234,2014-08-01,2014-10-31,609,2014-01-01
234,2014-08-01,2014-11-30,497,2014-01-01
234,2014-08-01,2014-12-31,528,2014-01-01
234,2014-08-01,2015-01-31,514,2014-01-01
234,2014-08-01,2015-02-28,585,2014-01-01
234,2014-08-01,2015-03-31,533,2014-01-01
234,2014-08-01,2015-04-30,499,2014-01-01
234,2014-08-01,2015-05-31,490,2014-01-01
234,2014-08-01,2015-06-30,508,2014-01-01
234,2014-08-01,2015-07-31,492,2014-01-01
234,2014-08-01,2015-08-31,507,2014-01-01
235,2014-08-01,2014-08-31,600,2014-01-01
235,2014-08-01,2014-09-30,542,2014-01-01
235,2014-08-01,2014-10-31,541,2014-01-01
235,2014-08-01,2014-11-30,528,2014-01-01
235,2014-08-01,2014-12-31,562,2014-01-01
235,2014-08-01,2015-01-31,580,2014-01-01
235,2014-08-01,2015-02-28,546,2014-01-01
235,2014-08-01,2015-03-31,498,2014-01-01
235,2014-08-01,2015-04-30,508,2014-01-01
235,2014-08-01,2015-05-31,473,2014-01-01
235,2014-08-01,2015-06-30,573,2014-01-01
235,2014-08-01,2015-07-31,481,2014-01-01
235,2014-08-01,2015-08-31,473,2014-01-01
236,2014-08-01,2014-08-31,600,2014-01-01
236,2014-08-01,2014-09-30,568,2014-01-01
236,2014-08-01,2014-10-31,608,2014-01-01
236,2014-08-01,2014-11-30,568,2014-01-01
236,2014-08-01,2014-12-31,503,2014-01-01
236,2014-08-01,2015-01-31,566,2014-01-01
236,2014-08-01,2015-02-28,551,2014-01-01
236,2014-08-01,2015-03-31,529,2014-01-01
236,2014-08-01,2015-04-30,514,2014-01-01
236,2014-08-01,2015-05-31,448,2014-01-01
236,2014-08-01,2015-06-30,489,2014-01-01
236,2014-08-01,2015-07-31,461,2014-01-01
236,2014-08-01,2015-08-31,432,2014-01-01
237,2014-09-01,2014-09-30,634,2014-01-01
237,2014-09-01,2014-10-31,539,2014-01-01
237,2014-09-01,2014-11-30,631,2014-01-01
237,2014-09-01,2014-12-31,597,2014-01-01
237,2014-09-01,2015-01-31,560,2014-01-01
237,2014-09-01,2015-02-28,509,2014-01-01
237,2014-09-01,2015-03-31,589,2014-01-01
237,2014-09-01,2015-04-30,518,2014-01-01
237,2014-09-01,2015-05-31,535,2014-01-01
237,2014-09-01,2015-06-30,422,2014-01-01
237,2014-09-01,2015-07-31,509,2014-01-01
237,2014-09-01,2015-08-31,500,2014-01-01
238,2014-09-01,2014-09-30,629,2014-01-01
238,2014-09-01,2014-10-31,579,2014-01-01
238,2014-09-01,2014-11-30,573,2014-01-01
238,2014-09-01,2014-12-31,578,2014-01-01
238,2014-09-01,2015-01-31,519,2014-01-01
238,2014-09-01,2015-02-28,544,2014-01-01
238,2014-09-01,2015-03-31,592,2014-01-01
238,2014-09-01,2015-04-30,486,2014-01-01
238,2014-09-01,2015-05-31,554,2014-01-01
238,2014-09-01,2015-06-30,561,2014-01-01
238,2014-09-01,2015-07-31,523,2014-01-01
238,2014-09-01,2015-08-31,463,2014-01-01
239,2014-09-01,2014-09-30,578,2014-01-01
239,2014-09-01,2014-10-31,578,2014-01-01
239,2014-09-01,2014-11-30,568,2014-01-01
239,2014-09-01,2014-12-31,574,2014-01-01
239,2014-09-01,2015-01-31,544,2014-01-01
239,2014-09-01,2015-02-28,534,2014-01-01
239,2014-09-01,2015-03-31,495,2014-01-01
239,2014-09-01,2015-04-30,559,2014-01-01
239,2014-09-01,2015-05-31,541,2014-01-01
239,2014-09-01,2015-06-30,497,2014-01-01
239,2014-09-01,2015-07-31,457,2014-01-01
239,2014-09-01,2015-08-31,512,2014-01-01
240,2014-09-01,2014-09-30,595,2014-01-01
240,2014-09-01,2014-10-31,627,2014-01-01
240,2014-09-01,2014-11-30,568,2014-01-01
240,2014-09-01,2014-12-31,611,2014-01-01
240,2014-09-01,2015-01-31,601,2014-01-01
240,2014-09-01,2015-02-28,559,2014-01-01
240,2014-09-01,2015-03-31,530,2014-01-01
240,2014-09-01,2015-04-30,532,2014-01-01
240,2014-09-01,2015-05-31,503,2014-01-01
240,2014-09-01,2015-06-30,498,2014-01-01
240,2014-09-01,2015-07-31,506,2014-01-01
240,2014-09-01,2015-08-31,489,2014-01-01
241,2014-09-01,2014-09-30,560,2014-01-01
241,2014-09-01,2014-10-31,625,2014-01-01
241,2014-09-01,2014-11-30,602,2014-01-01
241,2014-09-01,2014-12-31,576,2014-01-01
241,2014-09-01,2015-01-31,622,2014-01-01
241,2014-09-01,2015-02-28,544,2014-01-01
241,2014-09-01,2015-03-31,512,2014-01-01
241,2014-09-01,2015-04-30,464,2014-01-01
241,2014-09-01,2015-05-31,496,2014-01-01
241,2014-09-01,2015-06-30,522,2014-01-01
241,2014-09-01,2015-07-31,509,2014-01-01
241,2014-09-01,2015-08-31,451,2014-01-01
242,2014-09-01,2014-09-30,565,2014-01-01
242,2014-09-01,2014-10-31,561,2014-01-01
242,2014-09-01,2014-11-30,607,2014-01-01
242,2014-09-01,2014-12-31,580,2014-01-01
242,2014-09-01,2015-01-31,563,2014-01-01
242,2014-09-01,2015-02-28,540,2014-01-01
242,2014-09-01,2015-03-31,511,2014-01-01
242,2014-09-01,2015-04-30,628,2014-01-01
242,2014-09-01,2015-05-31,557,2014-01-01
242,2014-09-01,2015-06-30,529,2014-01-01
242,2014-09-01,2015-07-31,526,2014-01-01
242,2014-09-01,2015-08-31,478,2014-01-01
243,2014-09-01,2014-09-30,577,2014-01-01
243,2014-09-01,2014-10-31,564,2014-01-01
243,2014-09-01,2014-11-30,610,2014-01-01
243,2014-09-01,2014-12-31,518,2014-01-01
243,2014-09-01,2015-01-31,547,2014-01-01
243,2014-09-01,2015-02-28,527,2014-01-01
243,2014-09-01,2015-03-31,565,2014-01-01
243,2014-09-01,2015-04-30,541,2014-01-01
243,2014-09-01,2015-05-31,488,2014-01-01
243,2014-09-01,2015-06-30,496,2014-01-01
243,2014-09-01,2015-07-31,466,2014-01-01
243,2014-09-01,2015-08-31,462,2014-01-01
244,2014-09-01,2014-09-30,618,2014-01-01
244,2014-09-01,2014-10-31,593,2014-01-01
244,2014-09-01,2014-11-30,550,2014-01-01
244,2014-09-01,2014-12-31,555,2014-01-01
244,2014-09-01,2015-01-31,592,2014-01-01
244,2014-09-01,2015-02-28,535,2014-01-01
244,2014-09-01,2015-03-31,563,2014-01-01
244,2014-09-01,2015-04-30,508,2014-01-01
244,2014-09-01,2015-05-31,524,2014-01-01
244,2014-09-01,2015-06-30,470,2014-01-01
244,2014-09-01,2015-07-31,494,2014-01-01
244,2014-09-01,2015-08-31,488,2014-01-01
245,2014-09-01,2014-09-30,558,2014-01-01
245,2014-09-01,2014-10-31,615,2014-01-01
245,2014-09-01,2014-11-30,633,2014-01-01
245,2014-09-01,2014-12-31,566,2014-01-01
245,2014-09-01,2015-01-31,579,2014-01-01
245,2014-09-01,2015-02-28,591,2014-01-01
245,2014-09-01,2015-03-31,572,2014-01-01
245,2014-09-01,2015-04-30,518,2014-01-01
245,2014-09-01,2015-05-31,508,2014-01-01
245,2014-09-01,2015-06-30,456,2014-01-01
245,2014-09-01,2015-07-31,546,2014-01-01
245,2014-09-01,2015-08-31,452,2014-01-01
246,2014-09-01,2014-09-30,595,2014-01-01
246,2014-09-01,2014-10-31,614,2014-01-01
246,2014-09-01,2014-11-30,589,2014-01-01
246,2014-09-01,2014-12-31,556,2014-01-01
246,2014-09-01,2015-01-31,545,2014-01-01
246,2014-09-01,2015-02-28,523,2014-01-01
246,2014-09-01,2015-03-31,569,2014-01-01
246,2014-09-01,2015-04-30,473,2014-01-01
246,2014-09-01,2015-05-31,520,2014-01-01
246,2014-09-01,2015-06-30,480,2014-01-01
246,2014-09-01,2015-07-31,469,2014-01-01
246,2014-09-01,2015-08-31,484,2014-01-01
247,2014-09-01,2014-09-30,538,2014-01-01
247,2014-09-01,2014-10-31,599,2014-01-01
247,2014-09-01,2014-11-30,575,2014-01-01
247,2014-09-01,2014-12-31,587,2014-01-01
247,2014-09-01,2015-01-31,559,2014-01-01
247,2014-09-01,2015-02-28,525,2014-01-01
247,2014-09-01,2015-03-31,521,2014-01-01
247,2014-09-01,2015-04-30,553,2014-01-01
247,2014-09-01,2015-05-31,510,2014-01-01
247,2014-09-01,2015-06-30,516,2014-01-01
247,2014-09-01,2015-07-31,519,2014-01-01
247,2014-09-01,2015-08-31,439,2014-01-01
248,2014-09-01,2014-09-30,577,2014-01-01
248,2014-09-01,2014-10-31,587,2014-01-01
248,2014-09-01,2014-11-30,580,2014-01-01
248,2014-09-01,2014-12-31,556,2014-01-01
